id,period,lfp,black,educ,age,agesq,kids,hinc,per1,per2,per3,per4,per5,lhinc
4327,4,1,0,12,37,1369,3,3637.2673,0,0,0,1,0,8.198988
4327,5,1,0,12,37,1369,3,3540.1912,0,0,0,0,1,8.171936
4328,1,0,0,16,40,1600,2,2009.5128,1,0,0,0,0,7.6056476
4328,2,0,0,16,40,1600,2,3794.2224,0,1,0,0,0,8.2412348
4328,3,0,0,16,40,1600,2,2854.8408,0,0,1,0,0,7.9567714
4328,4,0,0,16,40,1600,2,1887.2963,0,0,0,1,0,7.5429006
4328,5,0,0,16,40,1600,2,4014.9419,0,0,0,0,1,8.2977781
4329,1,0,0,18,48,2304,0,5129.0024,1,0,0,0,0,8.5426664
4329,2,1,0,18,48,2304,0,3085.4106,0,1,0,0,0,8.03444
4329,3,0,0,18,48,2304,0,1632.5192,0,0,1,0,0,7.3978796
4329,4,0,0,18,48,2304,0,1561.8939,0,0,0,1,0,7.3536544
4329,5,0,0,18,48,2304,0,2161.9478,0,0,0,0,1,7.6787648
4330,1,1,0,10,38,1444,0,1318.1534,1,0,0,0,0,7.1839871
4330,2,1,0,10,38,1444,0,1781.4829,0,1,0,0,0,7.4852014
4330,3,1,0,10,38,1444,0,1196.618,0,0,1,0,0,7.0872545
4330,4,1,0,10,38,1444,0,1836.7601,0,0,0,1,0,7.5157585
4330,5,1,0,10,38,1444,0,1736.6064,0,0,0,0,1,7.4596882
4331,1,1,0,11,34,1156,2,1827.972,1,0,0,0,0,7.5109625
4331,2,1,0,11,34,1156,2,1287.7057,0,1,0,0,0,7.1606174
4331,3,1,0,11,34,1156,2,1343.1426,0,0,1,0,0,7.2027674
4331,4,1,0,11,34,1156,1,1399.2163,0,0,0,1,0,7.2436676
4331,5,1,0,11,34,1156,1,2399.0459,0,0,0,0,1,7.7828264
4332,1,1,0,14,33,1089,4,4343.3159,1,0,0,0,0,8.3763933
4332,2,1,0,14,33,1089,4,3652.5969,0,1,0,0,0,8.2031937
4332,3,1,0,14,33,1089,4,3409.1401,0,0,1,0,0,8.1342154
4332,4,1,0,14,33,1089,4,4305.0259,0,0,0,1,0,8.3675385
4332,5,0,0,14,33,1089,4,4122.8848,0,0,0,0,1,8.3243084
4333,1,0,0,12,48,2304,0,616.31079,1,0,0,0,0,6.4237514
4333,2,0,0,12,48,2304,0,1074.8348,0,1,0,0,0,6.9799223
4333,3,0,0,12,48,2304,0,1241.0092,0,0,1,0,0,7.1236801
4333,4,0,0,12,48,2304,0,1359.4347,0,0,0,1,0,7.2148242
4333,5,0,0,12,48,2304,0,963.86401,0,0,0,0,1,6.8709502
4334,1,0,0,18,58,3364,0,1617.5016,1,0,0,0,0,7.388638
4334,2,0,0,18,58,3364,0,1802.137,0,1,0,0,0,7.4967284
4334,3,0,0,18,58,3364,0,3064.3179,0,0,1,0,0,8.0275803
4334,4,0,0,18,58,3364,0,1895.876,0,0,0,1,0,7.5474362
4334,5,0,0,18,58,3364,0,3758.3462,0,0,0,0,1,8.2317343
4335,1,1,0,16,30,900,2,1926.1321,1,0,0,0,0,7.5632691
4335,2,1,0,16,30,900,2,1934.7036,0,1,0,0,0,7.5677094
4335,3,1,0,16,30,900,2,1575.8856,0,0,1,0,0,7.3625727
4335,4,1,0,16,30,900,2,1655.5983,0,0,0,1,0,7.4119177
4335,5,1,0,16,30,900,2,1589.6532,0,0,0,0,1,7.3712711
4336,1,0,0,12,29,841,2,2894.2891,1,0,0,0,0,7.9704947
4336,2,0,0,12,29,841,2,3332.6487,0,1,0,0,0,8.1115227
4336,3,0,0,12,29,841,3,3443.3311,0,0,1,0,0,8.1441946
4336,4,1,0,12,29,841,3,2831.833,0,0,0,1,0,7.9486794
4336,5,1,0,12,29,841,3,3406.644,0,0,0,0,1,8.1334829
4337,1,0,0,6,56,3136,0,2687.0051,1,0,0,0,0,7.8961825
4337,2,0,0,6,56,3136,0,2459.0664,0,1,0,0,0,7.8075371
4337,3,0,0,6,56,3136,0,3997.1919,0,0,1,0,0,8.2933474
4337,4,0,0,6,56,3136,0,4480.73,0,0,0,1,0,8.4075413
4337,5,0,0,6,56,3136,0,4446.2891,0,0,0,0,1,8.3998251
4338,1,1,0,12,30,900,1,1899.059,1,0,0,0,0,7.5491138
4338,2,1,0,12,30,900,1,1916.899,0,1,0,0,0,7.5584641
4338,3,1,0,12,30,900,1,1978.0818,0,0,1,0,0,7.5898829
4338,4,1,0,12,30,900,1,1069.8035,0,0,0,1,0,6.9752302
4338,5,1,0,12,30,900,1,1727.3123,0,0,0,0,1,7.4543219
4339,1,1,0,12,24,576,1,2769.9373,1,0,0,0,0,7.92658
4339,2,0,0,12,24,576,1,3844.1169,0,1,0,0,0,8.2542992
4339,3,0,0,12,24,576,2,4644.1831,0,0,1,0,0,8.4433708
4339,4,0,0,12,24,576,2,5243.5376,0,0,0,1,0,8.5647516
4339,5,0,0,12,24,576,2,5839.0879,0,0,0,0,1,8.6723299
4340,1,1,0,12,26,676,0,2287.25,1,0,0,0,0,7.7351055
4340,2,1,0,12,26,676,0,2612.4915,0,1,0,0,0,7.8680596
4340,3,1,0,12,26,676,0,2423.0903,0,0,1,0,0,7.792799
4340,4,1,0,12,26,676,0,2443.3528,0,0,0,1,0,7.8011265
4340,5,1,0,12,26,676,0,2486.6631,0,0,0,0,1,7.818697
4341,1,0,0,12,42,1764,0,1608.2228,1,0,0,0,0,7.382885
4341,2,0,0,12,42,1764,0,5030.7915,0,1,0,0,0,8.5233326
4341,3,0,0,12,42,1764,0,1321.6855,0,0,1,0,0,7.1866632
4341,4,0,0,12,42,1764,0,2616.9089,0,0,0,1,0,7.8697491
4341,5,0,0,12,42,1764,0,2295.4182,0,0,0,0,1,7.7386703
4342,1,1,0,13,33,1089,1,1523.3093,1,0,0,0,0,7.3286405
4342,2,1,0,13,33,1089,1,1754.0249,0,1,0,0,0,7.4696684
4342,3,1,0,13,33,1089,1,1465.2457,0,0,1,0,0,7.2897782
4342,4,1,0,13,33,1089,1,1258.5918,0,0,0,1,0,7.1377487
4342,5,1,0,13,33,1089,1,1079.5702,0,0,0,0,1,6.9843183
4343,1,0,1,11,23,529,6,1167.871,1,0,0,0,0,7.0629377
4343,2,1,1,11,23,529,6,1252.8759,0,1,0,0,0,7.1331968
4343,3,1,1,11,23,529,6,1158.5219,0,0,1,0,0,7.0549002
4343,4,1,1,11,23,529,6,1161.778,0,0,0,1,0,7.0577068
4343,5,1,1,11,23,529,6,1343.4655,0,0,0,0,1,7.2030077
4344,1,1,0,18,24,576,0,2067.9697,1,0,0,0,0,7.6343226
4344,2,1,0,18,24,576,0,2147.1423,0,1,0,0,0,7.6718931
4344,3,1,0,18,24,576,0,3531.8384,0,0,1,0,0,8.1695738
4344,4,1,0,18,24,576,0,3676.908,0,0,0,1,0,8.2098274
4344,5,1,0,18,24,576,0,3685.0662,0,0,0,0,1,8.2120438
4345,1,1,0,12,35,1225,1,6763.2622,1,0,0,0,0,8.8192606
4345,2,1,0,12,35,1225,1,3659.2458,0,1,0,0,0,8.2050123
4345,3,1,0,12,35,1225,1,2492.1152,0,0,1,0,0,7.8208871
4345,4,1,0,12,35,1225,1,3047.0779,0,0,0,1,0,8.0219383
4345,5,1,0,12,35,1225,1,3846.783,0,0,0,0,1,8.2549925
4346,1,0,0,12,37,1369,3,3488.0688,1,0,0,0,0,8.1571035
4346,2,0,0,12,37,1369,3,3761.9248,0,1,0,0,0,8.232686
4346,3,0,0,12,37,1369,3,4315.2158,0,0,1,0,0,8.3699026
4346,4,1,0,12,37,1369,3,3233.5134,0,0,0,1,0,8.0813246
4346,5,0,0,12,37,1369,3,3014.9663,0,0,0,0,1,8.011344
4347,1,1,0,14,31,961,3,2154.6736,1,0,0,0,0,7.6753945
4347,2,1,0,14,31,961,3,1986.3209,0,1,0,0,0,7.5940394
4347,3,1,0,14,31,961,3,2075.7646,0,0,1,0,0,7.6380849
4347,4,1,0,14,31,961,3,1933.431,0,0,0,1,0,7.5670514
4347,5,1,0,14,31,961,3,1913.6158,0,0,0,0,1,7.5567498
4348,1,1,0,12,41,1681,1,1013.965,1,0,0,0,0,6.9216237
4348,2,0,0,12,41,1681,1,2780.8513,0,1,0,0,0,7.9305124
4348,3,0,0,12,41,1681,1,4639.9468,0,0,1,0,0,8.4424582
4348,4,0,0,12,41,1681,1,966.71594,0,0,0,1,0,6.8739047
4348,5,0,0,12,41,1681,1,7893.4248,0,0,0,0,1,8.9737854
4349,1,1,0,12,43,1849,0,3733.1194,1,0,0,0,0,8.2249994
4349,2,1,0,12,43,1849,0,1342.7186,0,1,0,0,0,7.2024517
4349,3,1,0,12,43,1849,0,1464.6233,0,0,1,0,0,7.2893534
4349,4,1,0,12,43,1849,0,1318.635,0,0,0,1,0,7.1843524
4349,5,1,0,12,43,1849,0,2372.0608,0,0,0,0,1,7.7715144
4350,1,1,0,12,46,2116,1,1421.5016,1,0,0,0,0,7.259469
4350,2,1,0,12,46,2116,1,10226.46,0,1,0,0,0,9.2327337
4350,3,0,0,12,46,2116,1,1587.3497,0,0,1,0,0,7.3698211
4350,4,1,0,12,46,2116,1,2324.2805,0,0,0,1,0,7.7511659
4350,5,1,0,12,46,2116,1,2159.1404,0,0,0,0,1,7.6774654
4351,1,0,0,16,32,1024,3,1306.4862,1,0,0,0,0,7.1750965
4351,2,0,0,16,32,1024,3,1363.9025,0,1,0,0,0,7.2181053
4351,3,0,0,16,32,1024,3,1393.9196,0,0,1,0,0,7.2398748
4351,4,1,0,16,32,1024,3,1541.5016,0,0,0,1,0,7.3405123
4351,5,0,0,16,32,1024,3,2574.7212,0,0,0,0,1,7.8534966
4352,1,0,0,16,61,3721,0,3384.7947,1,0,0,0,0,8.1270485
4352,2,0,0,16,61,3721,0,3340.6675,0,1,0,0,0,8.1139259
4352,3,0,0,16,61,3721,0,3255.7771,0,0,1,0,0,8.0881863
4352,4,0,0,16,61,3721,0,3226.8379,0,0,0,1,0,8.079258
4352,5,0,0,16,61,3721,0,3198.406,0,0,0,0,1,8.0704079
4353,1,1,1,12,46,2116,0,4684.1807,1,0,0,0,0,8.4519463
4353,2,1,1,12,46,2116,0,4891.2261,0,1,0,0,0,8.4951982
4353,3,1,1,12,46,2116,0,3872.645,0,0,1,0,0,8.261693
4353,4,1,1,12,46,2116,0,3542.6973,0,0,0,1,0,8.1726437
4353,5,1,1,12,46,2116,0,4411.8433,0,0,0,0,1,8.3920479
4354,1,1,0,12,29,841,3,5212.0981,1,0,0,0,0,8.5587378
4354,2,1,0,12,29,841,3,404.6441,0,1,0,0,0,6.0030079
4354,3,1,0,12,29,841,3,984.92853,0,0,1,0,0,6.8925691
4354,4,1,0,12,29,841,3,971.02539,0,0,0,1,0,6.8783526
4354,5,1,0,12,29,841,3,454.70331,0,0,0,0,1,6.1196451
4355,1,1,0,17,35,1225,2,1904.0741,1,0,0,0,0,7.5517511
4355,2,1,0,17,35,1225,2,1645.6355,0,1,0,0,0,7.4058819
4355,3,1,0,17,35,1225,2,1601.9857,0,0,1,0,0,7.3789992
4355,4,1,0,17,35,1225,2,1566.7484,0,0,0,1,0,7.3567576
4355,5,1,0,17,35,1225,2,1659.7733,0,0,0,0,1,7.4144363
4356,1,1,0,12,33,1089,0,3063.2805,1,0,0,0,0,8.0272417
4356,2,1,0,12,33,1089,0,1509.2374,0,1,0,0,0,7.3193598
4356,3,0,0,12,33,1089,0,2937.0776,0,0,1,0,0,7.9851704
4356,4,0,0,12,33,1089,0,2714.8352,0,0,0,1,0,7.9064865
4356,5,0,0,12,33,1089,0,2417.9485,0,0,0,0,1,7.7906747
4357,1,0,0,13,32,1024,3,4084.376,1,0,0,0,0,8.3149242
4357,2,0,0,13,32,1024,3,5224.9829,0,1,0,0,0,8.5612068
4357,3,0,0,13,32,1024,3,5084.082,0,0,1,0,0,8.5338697
4357,4,0,0,13,32,1024,3,5035.0537,0,0,0,1,0,8.5241795
4357,5,0,0,13,32,1024,3,4990.6274,0,0,0,0,1,8.515317
4358,1,0,0,16,57,3249,0,3367.5657,1,0,0,0,0,8.1219454
4358,2,0,0,16,57,3249,0,3373.1455,0,1,0,0,0,8.123601
4358,3,0,0,16,57,3249,0,3248.408,0,0,1,0,0,8.0859203
4358,4,0,0,16,57,3249,0,3481.7776,0,0,0,1,0,8.1552982
4358,5,0,0,16,57,3249,0,3308.3447,0,0,0,0,1,8.1042032
4359,1,0,0,12,49,2401,0,3785.9597,1,0,0,0,0,8.2390547
4359,2,1,0,12,49,2401,0,6431.8667,0,1,0,0,0,8.7690201
4359,3,1,0,12,49,2401,0,4169.4277,0,0,1,0,0,8.3355341
4359,4,0,0,12,49,2401,0,7362.0571,0,0,0,1,0,8.9040947
4359,5,0,0,12,49,2401,0,5546.3398,0,0,0,0,1,8.6208935
4360,1,1,1,12,28,784,2,3605.1677,1,0,0,0,0,8.1901236
4360,2,1,1,12,28,784,2,2336.3625,0,1,0,0,0,7.7563505
4360,3,1,1,12,28,784,2,2930.4929,0,0,1,0,0,7.9829259
4360,4,1,1,12,28,784,2,2637.2361,0,0,0,1,0,7.8774867
4360,5,1,1,12,28,784,2,2495.0068,0,0,0,0,1,7.8220468
4361,1,1,0,12,35,1225,2,2472.5798,1,0,0,0,0,7.8130174
4361,2,1,0,12,35,1225,1,537.54047,0,1,0,0,0,6.287004
4361,3,1,0,12,35,1225,1,3834.1106,0,0,1,0,0,8.2516928
4361,4,1,0,12,35,1225,1,2469.0488,0,0,0,1,0,7.8115883
4361,5,1,0,12,35,1225,1,6054.4888,0,0,0,0,1,8.7085552
4362,1,1,0,11,51,2601,2,1284.6582,1,0,0,0,0,7.1582479
4362,2,1,0,11,51,2601,2,5929.8638,0,1,0,0,0,8.6877565
4362,3,1,0,11,51,2601,2,4073.387,0,0,1,0,0,8.3122301
4362,4,1,0,11,51,2601,2,7040.1284,0,0,0,1,0,8.8593817
4362,5,1,0,11,51,2601,2,6470.2256,0,0,0,0,1,8.7749662
4363,1,1,0,13,41,1681,0,4506.4595,1,0,0,0,0,8.4132671
4363,2,1,0,13,41,1681,0,5104.4673,0,1,0,0,0,8.5378714
4363,3,1,0,13,41,1681,0,4793.7993,0,0,1,0,0,8.4750786
4363,4,1,0,13,41,1681,0,4453.4819,0,0,0,1,0,8.4014416
4363,5,1,0,13,41,1681,0,4968.4219,0,0,0,0,1,8.5108576
4364,1,1,0,12,46,2116,0,4161.832,1,0,0,0,0,8.3337107
4364,2,1,0,12,46,2116,0,4338.7949,0,1,0,0,0,8.3753519
4364,3,1,0,12,46,2116,0,4295.5195,0,0,1,0,0,8.3653278
4364,4,1,0,12,46,2116,0,4259.1582,0,0,0,1,0,8.3568268
4364,5,1,0,12,46,2116,0,3380.272,0,0,0,0,1,8.1257114
4365,1,0,0,16,33,1089,4,988.61511,1,0,0,0,0,6.8963051
4365,2,0,0,16,33,1089,4,1315.9385,0,1,0,0,0,7.1823053
4365,3,0,0,16,33,1089,4,1196.618,0,0,1,0,0,7.0872545
4365,4,0,0,16,33,1089,4,1377.5702,0,0,0,1,0,7.2280765
4365,5,0,0,16,33,1089,4,2990.0264,0,0,0,0,1,8.0030375
4366,1,0,0,12,34,1156,1,1969.64,1,0,0,0,0,7.5856061
4366,2,0,0,12,34,1156,1,1503.4509,0,1,0,0,0,7.3155184
4366,3,0,0,12,34,1156,1,2197.8696,0,0,1,0,0,7.6952438
4366,4,0,0,12,34,1156,1,2365.9124,0,0,0,1,0,7.768919
4366,5,0,0,12,34,1156,1,2590.9697,0,0,0,0,1,7.8597875
4367,1,0,0,12,34,1156,2,2930.5403,1,0,0,0,0,7.9829421
4367,2,0,0,12,34,1156,2,2887.6763,0,1,0,0,0,7.9682074
4367,3,1,0,12,34,1156,2,2862.4292,0,0,1,0,0,7.9594259
4367,4,1,0,12,34,1156,2,2943.6604,0,0,0,1,0,7.9874091
4367,5,1,0,12,34,1156,2,3014.7537,0,0,0,0,1,8.0112734
4368,1,1,0,16,43,1849,0,4874.5923,1,0,0,0,0,8.4917917
4368,2,1,0,16,43,1849,0,6615.1846,0,1,0,0,0,8.797123
4368,3,1,0,16,43,1849,0,5713.4839,0,0,1,0,0,8.6505842
4368,4,1,0,16,43,1849,0,5939.5874,0,0,0,1,0,8.689395
4368,5,1,0,16,43,1849,0,6333.4785,0,0,0,0,1,8.7536049
4369,1,1,0,11,21,441,0,1809.437,1,0,0,0,0,7.500771
4369,2,1,0,11,21,441,0,1392.9873,0,1,0,0,0,7.2392058
4369,3,1,0,11,21,441,0,1444.8911,0,0,1,0,0,7.2757893
4369,4,1,0,11,21,441,0,1337.1019,0,0,0,1,0,7.1982598
4369,5,1,0,11,21,441,0,1466.52,0,0,0,0,1,7.2906475
4370,1,1,0,12,42,1764,0,2051.8054,1,0,0,0,0,7.6264753
4370,2,1,0,12,42,1764,0,3224.5061,0,1,0,0,0,8.0785351
4370,3,1,0,12,42,1764,0,738.69641,0,0,1,0,0,6.604887
4370,4,1,0,12,42,1764,0,1787.9003,0,0,0,1,0,7.4887972
4370,5,1,0,12,42,1764,0,1927.729,0,0,0,0,1,7.5640979
4371,1,1,1,12,29,841,0,2121.7217,1,0,0,0,0,7.6599832
4371,2,1,1,12,29,841,0,2153.6711,0,1,0,0,0,7.6749291
4371,3,1,1,12,29,841,0,2167.1011,0,0,1,0,0,7.6811457
4371,4,1,1,12,29,841,0,2144.6599,0,0,0,1,0,7.6707363
4371,5,1,1,12,29,841,0,1506.9736,0,0,0,0,1,7.3178587
4372,1,1,0,13,59,3481,2,1557.1672,1,0,0,0,0,7.3506236
4372,2,1,0,13,59,3481,2,1596.7731,0,1,0,0,0,7.3757401
4372,3,1,0,13,59,3481,2,1862.1067,0,0,1,0,0,7.5294638
4372,4,1,0,13,59,3481,2,1565.8783,0,0,0,1,0,7.3562021
4372,5,1,0,13,59,3481,2,1369.2262,0,0,0,0,1,7.2220011
4373,1,0,0,15,37,1369,3,5069.8228,1,0,0,0,0,8.5310612
4373,2,0,0,15,37,1369,3,4965.8071,0,1,0,0,0,8.5103312
4373,3,1,0,15,37,1369,3,5209.4395,0,0,1,0,0,8.5582275
4373,4,1,0,15,37,1369,3,5392.3433,0,0,0,1,0,8.5927353
4373,5,1,0,15,37,1369,3,5023.2407,0,0,0,0,1,8.5218306
4374,1,0,0,15,33,1089,2,1862.525,1,0,0,0,0,7.5296884
4374,2,0,0,15,33,1089,2,1837.8413,0,1,0,0,0,7.5163469
4374,3,1,0,15,33,1089,2,2836.5928,0,0,1,0,0,7.9503589
4374,4,1,0,15,33,1089,2,2825.6821,0,0,0,1,0,7.9465051
4374,5,1,0,15,33,1089,2,2833.759,0,0,0,0,1,7.9493594
4375,1,1,0,12,37,1369,0,1500.1604,1,0,0,0,0,7.3133273
4375,2,1,0,12,37,1369,0,1928.7192,0,1,0,0,0,7.5646114
4375,3,1,0,12,37,1369,0,2347.325,0,0,1,0,0,7.7610316
4375,4,1,0,12,37,1369,0,1771.9907,0,0,0,1,0,7.4798589
4375,5,1,0,12,37,1369,0,1753.8292,0,0,0,0,1,7.4695568
4376,1,1,0,14,38,1444,2,4738.5146,1,0,0,0,0,8.463479
4376,2,1,0,14,38,1444,2,4760.9321,0,1,0,0,0,8.4681988
4376,3,1,0,14,38,1444,2,4017.2207,0,0,1,0,0,8.2983456
4376,4,1,0,14,38,1444,2,3010.2173,0,0,0,1,0,8.0097675
4376,5,1,0,14,38,1444,2,1413.9976,0,0,0,0,1,7.2541761
4377,1,1,0,12,41,1681,1,2071.7017,1,0,0,0,0,7.6361256
4377,2,1,0,12,41,1681,1,2874.3479,0,1,0,0,0,7.9635811
4377,3,1,0,12,41,1681,1,3164.9324,0,0,1,0,0,8.0598869
4377,4,1,0,12,41,1681,1,2863.7822,0,0,0,1,0,7.9598985
4377,5,1,0,12,41,1681,1,3017.9985,0,0,0,0,1,8.0123491
4378,1,1,0,15,47,2209,0,632.68164,1,0,0,0,0,6.4499674
4378,2,1,0,15,47,2209,0,1202.7614,0,1,0,0,0,7.0923753
4378,3,1,0,15,47,2209,0,1351.9347,0,0,1,0,0,7.2092919
4378,4,1,0,15,47,2209,0,1542.9863,0,0,0,1,0,7.341475
4378,5,1,0,15,47,2209,0,1439.4282,0,0,0,0,1,7.2720013
4379,1,0,0,12,36,1296,1,1381.1337,1,0,0,0,0,7.23066
4379,2,0,0,12,36,1296,1,1520.4893,0,1,0,0,0,7.3267875
4379,3,0,0,12,36,1296,1,2156.8416,0,0,1,0,0,7.6764002
4379,4,0,0,12,36,1296,1,2137.6704,0,0,0,1,0,7.6674719
4379,5,0,0,12,36,1296,2,2209.0405,0,0,0,0,1,7.7003136
4380,1,1,0,16,42,1764,0,5221.9146,1,0,0,0,0,8.5606194
4380,2,1,0,16,42,1764,0,4965.8071,0,1,0,0,0,8.5103312
4380,3,1,0,16,42,1764,0,1221.0387,0,0,1,0,0,7.1074572
4380,4,1,0,16,42,1764,0,8055.644,0,0,0,1,0,8.9941282
4380,5,0,0,16,42,1764,0,7973.084,0,0,0,0,1,8.9838266
4381,1,0,0,12,40,1600,2,1744.0344,1,0,0,0,0,7.4639564
4381,2,1,0,12,40,1600,2,2162.3157,0,1,0,0,0,7.6789351
4381,3,1,0,12,40,1600,2,2309.6572,0,0,1,0,0,7.7448545
4381,4,1,0,12,40,1600,2,2184.8074,0,0,0,1,0,7.6892829
4381,5,1,0,12,40,1600,2,2552.3127,0,0,0,0,1,7.8447552
4382,1,1,0,16,25,625,0,1227.0265,1,0,0,0,0,7.112349
4382,2,1,0,16,25,625,0,1602.9294,0,1,0,0,0,7.3795881
4382,3,1,0,16,25,625,0,2387.3752,0,0,1,0,0,7.7779498
4382,4,1,0,16,25,625,0,1393.8909,0,0,0,1,0,7.2398543
4382,5,1,0,16,25,625,0,1544.0256,0,0,0,0,1,7.3421483
4383,1,1,0,12,47,2209,0,3086.9883,1,0,0,0,0,8.0349512
4383,2,1,0,12,47,2209,0,3786.6926,0,1,0,0,0,8.2392483
4383,3,1,0,12,47,2209,0,3156.1401,0,0,1,0,0,8.0571051
4383,4,1,0,12,47,2209,0,6362.6709,0,0,0,1,0,8.7582035
4383,5,1,0,12,47,2209,0,5030.3164,0,0,0,0,1,8.5232382
4384,1,1,0,12,40,1600,2,3595.7903,1,0,0,0,0,8.1875191
4384,2,1,0,12,40,1600,2,3626.6201,0,1,0,0,0,8.1960564
4384,3,1,0,12,40,1600,2,3670.8291,0,0,1,0,0,8.2081728
4384,4,1,0,12,40,1600,2,3822.927,0,0,0,1,0,8.2487717
4384,5,1,0,12,40,1600,2,3644.1316,0,0,0,0,1,8.2008734
4385,1,1,0,12,34,1156,2,1926.5316,1,0,0,0,0,7.5634766
4385,2,1,0,12,34,1156,2,1986.3209,0,1,0,0,0,7.5940394
4385,3,1,0,12,34,1156,2,1953.6609,0,0,1,0,0,7.5774603
4385,4,1,0,12,34,1156,2,1933.431,0,0,0,1,0,7.5670514
4385,5,1,0,12,34,1156,2,1889.6953,0,0,0,0,1,7.5441709
4386,1,1,0,16,25,625,2,9481.3369,1,0,0,0,0,9.1570807
4386,2,1,0,16,25,625,2,13036.43,0,1,0,0,0,9.475503
4386,3,1,0,16,25,625,2,11711.719,0,0,1,0,0,9.3683453
4386,4,1,0,16,25,625,2,7485.4775,0,0,0,1,0,8.9207201
4386,5,1,0,16,25,625,1,8991.3838,0,0,0,0,1,9.104022
4387,1,0,0,13,21,441,1,3495.9949,1,0,0,0,0,8.1593733
4387,2,0,0,13,21,441,1,1904.3701,0,1,0,0,0,7.5519066
4387,3,0,0,13,21,441,1,2930.4915,0,0,1,0,0,7.9829254
4387,4,1,0,13,21,441,1,1912.0917,0,0,0,1,0,7.555953
4387,5,1,0,13,21,441,1,3046.7844,0,0,0,0,1,8.021842
4388,1,1,0,18,53,2809,1,3244.6865,1,0,0,0,0,8.084774
4388,2,1,0,18,53,2809,1,4040.6702,0,1,0,0,0,8.3041658
4388,3,1,0,18,53,2809,1,2930.4915,0,0,1,0,0,7.9829254
4388,4,1,0,18,53,2809,1,2921.1733,0,0,0,1,0,7.9797406
4388,5,1,0,18,53,2809,1,2140.8572,0,0,0,0,1,7.6689615
4389,1,0,0,14,42,1764,2,3724.9504,1,0,0,0,0,8.2228088
4389,2,0,0,14,42,1764,1,3824.9109,0,1,0,0,0,8.2492905
4389,3,0,0,14,42,1764,1,3664.9839,0,0,1,0,0,8.2065792
4389,4,0,0,14,42,1764,1,4651.8252,0,0,0,1,0,8.445015
4389,5,0,0,14,42,1764,1,3747.2942,0,0,0,0,1,8.2287893
4390,1,0,0,9,59,3481,0,202.79282,1,0,0,0,0,5.3121848
4390,2,0,0,9,59,3481,0,782.11414,0,1,0,0,0,6.6620007
4390,3,0,0,9,59,3481,0,1385.39,0,0,1,0,0,7.233737
4390,4,0,0,9,59,3481,0,616.28113,0,0,0,1,0,6.4237032
4390,5,0,0,9,59,3481,0,1724.1671,0,0,0,0,1,7.4524994
4391,1,0,0,9,28,784,3,1840.0106,1,0,0,0,0,7.5175266
4391,2,0,0,9,28,784,3,1813.0981,0,1,0,0,0,7.5027924
4391,3,0,0,9,28,784,3,2035.3954,0,0,1,0,0,7.6184454
4391,4,0,0,9,28,784,3,1842.2107,0,0,0,1,0,7.5187216
4391,5,0,0,9,28,784,3,1833.8844,0,0,0,0,1,7.5141916
4392,1,1,0,14,32,1024,0,2256.9858,1,0,0,0,0,7.7217855
4392,2,1,0,14,32,1024,0,2301.4121,0,1,0,0,0,7.7412782
4392,3,1,0,14,32,1024,0,3265.0369,0,0,1,0,0,8.0910263
4392,4,1,0,14,32,1024,0,2373.1853,0,0,0,1,0,7.7719884
4392,5,1,0,14,32,1024,0,4235.7007,0,0,0,0,1,8.3513041
4393,1,1,0,12,33,1089,4,2870.9316,1,0,0,0,0,7.9623919
4393,2,1,0,12,33,1089,4,2580.4229,0,1,0,0,0,7.8557086
4393,3,1,0,12,33,1089,4,5720.8115,0,0,1,0,0,8.651866
4393,4,1,0,12,33,1089,4,2778.585,0,0,0,1,0,7.929697
4393,5,1,0,12,33,1089,4,4645.5122,0,0,0,0,1,8.4436569
4394,1,0,0,18,32,1024,2,4512.1406,1,0,0,0,0,8.4145269
4394,2,0,0,18,32,1024,2,4506.4683,0,1,0,0,0,8.413269
4394,3,0,0,18,32,1024,2,4688.7886,0,0,1,0,0,8.4529295
4394,4,0,0,18,32,1024,2,4640.2388,0,0,0,1,0,8.4425211
4394,5,0,0,18,32,1024,2,4592.6777,0,0,0,0,1,8.4322186
4395,1,1,0,12,26,676,0,5447.541,1,0,0,0,0,8.6029196
4395,2,1,0,12,26,676,0,3783.4224,0,1,0,0,0,8.2383842
4395,3,1,0,12,26,676,0,2527.0801,0,0,1,0,0,7.8348198
4395,4,0,0,12,26,676,0,3665.6201,0,0,0,1,0,8.2067528
4395,5,0,0,12,26,676,0,4391.3672,0,0,0,0,1,8.3873959
4396,1,1,0,12,47,2209,0,3624.9221,1,0,0,0,0,8.1955881
4396,2,1,0,12,47,2209,0,2731.1929,0,1,0,0,0,7.9124937
4396,3,1,0,12,47,2209,0,2197.8696,0,0,1,0,0,7.6952438
4396,4,1,0,12,47,2209,0,2175.1108,0,0,0,1,0,7.684835
4396,5,1,0,12,47,2209,0,2152.8179,0,0,0,0,1,7.6745329
4397,1,0,0,10,30,900,3,1913.53,1,0,0,0,0,7.556705
4397,2,0,0,10,30,900,3,1781.9067,0,1,0,0,0,7.4854393
4397,3,0,0,10,30,900,3,1321.6855,0,0,1,0,0,7.1866632
4397,4,0,0,10,30,900,3,1236.2203,0,0,0,1,0,7.1198139
4397,5,0,0,10,30,900,3,1225.3127,0,0,0,0,1,7.1109514
4398,1,1,0,12,42,1764,0,2067.7134,1,0,0,0,0,7.6341987
